job_id,job_title,company_id,country_id,platform_id,experience_level,employment_type,salary_min_usd,salary_max_usd,remote_option,applicants_estimate,average_salary_usd
JOB-42826,Data Scientist,15,7,1001,Lead,Part-time,107390,129805,Onsite,458,118598
JOB-42827,Senior Data Analyst,14,7,1006,Entry,Contract,65575,95234,Remote,146,80405
JOB-42828,AI Engineer,20,5,1005,Senior,Full-time,147391,164141,Onsite,60,155766
JOB-42829,Senior Data Scientist,3,1,1006,Lead,Contract,123057,128280,Hybrid,52,125669
JOB-42830,Senior Data Engineer,7,5,1003,Entry,Contract,154728,174639,Onsite,21,164684
JOB-42831,Machine Learning Engineer,18,10,1003,Lead,Full-time,106194,130805,Remote,530,118500
JOB-42832,Machine Learning Engineer,4,12,1005,Senior,Part-time,117470,127231,Onsite,90,122351
JOB-42833,Analytics Engineer,19,5,1006,Mid,Full-time,153549,162774,Hybrid,349,158162
JOB-42834,Senior Data Analyst,17,9,1002,Senior,Part-time,51638,86007,Onsite,121,68823
JOB-42835,Data Scientist,15,5,1002,Entry,Contract,128704,146165,Remote,229,137435
JOB-42836,Senior Data Analyst,10,7,1004,Lead,Contract,89898,118557,Hybrid,189,104228
JOB-42837,Business Intelligence Analyst,5,10,1001,Senior,Full-time,80943,103331,Remote,183,92137
JOB-42838,Data Scientist,15,8,1002,Entry,Contract,111336,132301,Onsite,270,121819
JOB-42839,Analytics Engineer,6,11,1006,Lead,Contract,138415,158665,Remote,538,148540
JOB-42840,Analytics Engineer,4,9,1002,Senior,Full-time,173048,207622,Hybrid,557,190335
JOB-42841,Business Intelligence Analyst,6,12,1005,Lead,Full-time,60346,78596,Remote,119,69471
JOB-42842,Data Engineer,1,2,1006,Senior,Contract,141358,164779,Remote,104,153069
JOB-42843,Senior Data Analyst,14,5,1003,Senior,Full-time,71543,78543,Onsite,351,75043
JOB-42844,Business Intelligence Analyst,19,6,1001,Lead,Full-time,71484,97927,Onsite,248,84706
JOB-42845,Analytics Engineer,12,3,1004,Entry,Contract,97989,128375,Onsite,521,113182
JOB-42846,Data Scientist,9,11,1002,Entry,Part-time,136877,148976,Hybrid,512,142927
JOB-42847,AI Engineer,4,4,1003,Lead,Full-time,102124,127935,Onsite,568,115030
JOB-42848,Machine Learning Engineer,10,5,1006,Entry,Contract,111511,120564,Hybrid,463,116038
JOB-42849,Data Engineer,18,7,1003,Lead,Part-time,154445,166485,Hybrid,372,160465
JOB-42850,Data Engineer,17,13,1001,Senior,Part-time,148062,171374,Onsite,66,159718
JOB-42851,Business Intelligence Analyst,14,2,1004,Senior,Contract,83408,107921,Hybrid,232,95665
JOB-42852,Analytics Engineer,14,6,1001,Mid,Full-time,152761,171033,Remote,405,161897
JOB-42853,Senior Data Engineer,1,13,1003,Lead,Full-time,137873,163327,Onsite,405,150600
JOB-42854,AI Engineer,1,10,1005,Mid,Contract,158360,164449,Onsite,222,161405
JOB-42855,Business Intelligence Analyst,20,6,1004,Mid,Part-time,67970,94257,Hybrid,184,81114
JOB-42856,Analytics Engineer,12,2,1002,Entry,Part-time,168140,193336,Onsite,439,180738
JOB-42857,Senior Data Analyst,20,6,1005,Lead,Full-time,58551,71723,Hybrid,454,65137
JOB-42858,Machine Learning Engineer,7,13,1001,Lead,Full-time,100736,120707,Hybrid,462,110722
JOB-42859,Data Analyst,2,6,1006,Senior,Contract,59210,75334,Remote,298,67272
JOB-42860,Analytics Engineer,13,9,1001,Mid,Contract,165961,183084,Onsite,251,174523
JOB-42861,Data Analyst,7,4,1006,Entry,Part-time,58764,78888,Onsite,155,68826
JOB-42862,Senior Data Scientist,17,4,1006,Senior,Part-time,112777,130162,Hybrid,329,121470
JOB-42863,Senior Data Engineer,1,10,1003,Lead,Part-time,154775,162405,Onsite,391,158590
JOB-42864,Senior Data Scientist,3,7,1002,Entry,Full-time,89080,116159,Remote,384,102620
JOB-42865,Senior Data Engineer,20,9,1005,Lead,Full-time,134981,163537,Remote,149,149259
JOB-42866,Data Scientist,8,4,1003,Entry,Full-time,113887,146676,Hybrid,156,130282
JOB-42867,Senior Data Scientist,7,12,1006,Mid,Part-time,117540,139693,Remote,472,128617
JOB-42868,Data Analyst,8,12,1001,Lead,Contract,68950,80001,Remote,213,74476
JOB-42869,Senior Data Engineer,7,11,1004,Lead,Contract,131333,144473,Onsite,48,137903
JOB-42870,Analytics Engineer,12,9,1002,Senior,Full-time,164241,189859,Hybrid,540,177050
JOB-42871,AI Engineer,16,9,1003,Mid,Part-time,156693,178184,Onsite,465,167439
JOB-42872,Analytics Engineer,19,11,1004,Entry,Full-time,162428,175521,Hybrid,108,168975
JOB-42873,Data Scientist,11,5,1005,Senior,Contract,102294,120838,Onsite,234,111566
JOB-42874,Senior Data Scientist,12,13,1005,Mid,Part-time,108128,140701,Onsite,557,124415
JOB-42875,Data Analyst,11,9,1001,Lead,Full-time,89894,107237,Hybrid,385,98566
JOB-42876,AI Engineer,1,5,1004,Lead,Full-time,99893,122333,Onsite,153,111113
JOB-42877,Data Analyst,12,4,1004,Mid,Part-time,58945,65711,Hybrid,481,62328
JOB-42878,Senior Data Scientist,4,13,1001,Lead,Part-time,138347,166806,Onsite,261,152577
JOB-42879,Machine Learning Engineer,11,13,1004,Entry,Part-time,161776,193306,Onsite,413,177541
JOB-42880,Business Intelligence Analyst,5,3,1003,Lead,Contract,63585,79021,Onsite,442,71303
JOB-42881,Senior Data Engineer,5,12,1005,Senior,Contract,101446,124238,Onsite,516,112842
JOB-42882,Senior Data Engineer,17,12,1001,Entry,Contract,109447,114785,Onsite,187,112116
JOB-42883,Senior Data Scientist,8,6,1001,Mid,Part-time,118157,145672,Onsite,222,131915
JOB-42884,Data Analyst,1,1,1006,Senior,Part-time,50980,72004,Hybrid,400,61492
JOB-42885,Data Engineer,13,13,1005,Mid,Contract,99371,112578,Hybrid,218,105975
JOB-42886,Analytics Engineer,20,13,1002,Lead,Full-time,112681,130022,Onsite,212,121352
JOB-42887,Senior Data Scientist,20,6,1001,Mid,Part-time,112777,134466,Remote,430,123622
JOB-42888,Data Engineer,8,11,1006,Senior,Contract,113890,119073,Hybrid,330,116482
JOB-42889,Data Analyst,6,8,1001,Entry,Part-time,81185,108810,Hybrid,40,94998
JOB-42890,Data Analyst,14,12,1005,Lead,Contract,88639,117170,Onsite,189,102905
JOB-42891,Data Scientist,11,10,1006,Senior,Part-time,100393,107641,Onsite,425,104017
JOB-42892,Business Intelligence Analyst,9,5,1003,Senior,Full-time,67574,100514,Onsite,257,84044
JOB-42893,Data Analyst,3,4,1003,Lead,Contract,67333,76217,Remote,510,71775
JOB-42894,Business Intelligence Analyst,12,5,1003,Lead,Contract,88985,95910,Remote,231,92448
JOB-42895,Senior Data Scientist,10,2,1001,Entry,Contract,81202,101356,Remote,201,91279
JOB-42896,Data Analyst,2,5,1003,Mid,Contract,70550,76909,Onsite,446,73730
JOB-42897,Data Analyst,10,13,1001,Entry,Part-time,51896,85858,Hybrid,132,68877
JOB-42898,Senior Data Scientist,9,7,1006,Senior,Full-time,131947,166658,Remote,81,149303
JOB-42899,Senior Data Engineer,18,5,1005,Senior,Part-time,143031,156667,Remote,345,149849
JOB-42900,Data Engineer,16,6,1002,Lead,Part-time,104960,111804,Hybrid,22,108382
JOB-42901,Machine Learning Engineer,9,6,1002,Senior,Part-time,143266,148467,Remote,356,145867
JOB-42902,Machine Learning Engineer,3,5,1006,Mid,Part-time,136457,163581,Onsite,448,150019
JOB-42903,Senior Data Engineer,4,2,1006,Mid,Full-time,143831,169860,Remote,72,156846
JOB-42904,Business Intelligence Analyst,11,12,1005,Mid,Full-time,73139,96384,Hybrid,18,84762
JOB-42905,Senior Data Scientist,5,6,1002,Entry,Contract,125845,134611,Onsite,487,130228
JOB-42906,Machine Learning Engineer,2,5,1006,Senior,Contract,169751,181467,Onsite,233,175609
JOB-42907,Analytics Engineer,15,9,1003,Senior,Full-time,147621,165383,Onsite,153,156502
JOB-42908,Machine Learning Engineer,16,13,1003,Entry,Full-time,143743,161613,Hybrid,319,152678
JOB-42909,Senior Data Engineer,15,5,1006,Mid,Contract,133481,157972,Hybrid,132,145727
JOB-42910,Business Intelligence Analyst,5,1,1004,Senior,Full-time,81420,96434,Hybrid,207,88927
JOB-42911,Machine Learning Engineer,11,2,1005,Mid,Part-time,98472,108248,Remote,79,103360
JOB-42912,Analytics Engineer,2,10,1001,Senior,Contract,177611,191547,Onsite,132,184579
JOB-42913,Machine Learning Engineer,3,2,1001,Lead,Part-time,103388,114958,Hybrid,373,109173
JOB-42914,Senior Data Engineer,15,8,1004,Entry,Full-time,106286,133944,Onsite,600,120115
JOB-42915,Machine Learning Engineer,18,5,1001,Mid,Full-time,129573,134814,Hybrid,332,132194
JOB-42916,Analytics Engineer,19,6,1006,Senior,Full-time,124037,132750,Onsite,435,128394
JOB-42917,AI Engineer,11,6,1005,Senior,Contract,166739,179196,Onsite,127,172968
JOB-42918,Business Intelligence Analyst,7,1,1003,Entry,Contract,55613,69203,Hybrid,185,62408
JOB-42919,Data Analyst,18,4,1002,Lead,Part-time,63931,76189,Remote,328,70060
JOB-42920,Senior Data Analyst,2,9,1003,Senior,Part-time,51987,83004,Onsite,142,67496
JOB-42921,Senior Data Analyst,18,2,1003,Senior,Part-time,47797,52887,Onsite,299,50342
JOB-42922,Senior Data Analyst,14,11,1005,Lead,Full-time,70494,102380,Hybrid,214,86437
JOB-42923,Data Scientist,10,9,1006,Entry,Part-time,147429,159527,Hybrid,399,153478
JOB-42924,Business Intelligence Analyst,2,2,1006,Senior,Contract,67683,87228,Onsite,598,77456
JOB-42925,Senior Data Scientist,14,12,1001,Lead,Full-time,112998,130864,Hybrid,450,121931
JOB-42926,Analytics Engineer,15,1,1004,Lead,Part-time,179327,201863,Onsite,566,190595
JOB-42927,Data Analyst,6,2,1004,Lead,Full-time,62952,68786,Onsite,147,65869
JOB-42928,AI Engineer,18,3,1004,Mid,Part-time,134839,157762,Onsite,263,146301
JOB-42929,Data Scientist,19,13,1003,Lead,Contract,91417,113609,Remote,226,102513
JOB-42930,Machine Learning Engineer,14,13,1002,Entry,Full-time,120259,147961,Remote,269,134110
JOB-42931,Machine Learning Engineer,9,6,1002,Entry,Full-time,147137,170410,Hybrid,145,158774
JOB-42932,Senior Data Analyst,14,11,1003,Senior,Part-time,46369,77767,Remote,196,62068
JOB-42933,AI Engineer,16,12,1005,Mid,Contract,144907,175634,Onsite,461,160271
JOB-42934,Senior Data Scientist,4,4,1006,Lead,Part-time,113628,130011,Hybrid,589,121820
JOB-42935,Data Scientist,7,6,1001,Mid,Full-time,122908,156677,Remote,28,139793
JOB-42936,Business Intelligence Analyst,3,7,1005,Lead,Full-time,64213,97872,Remote,388,81043
JOB-42937,Machine Learning Engineer,16,10,1001,Mid,Part-time,178877,191144,Hybrid,496,185011
JOB-42938,Business Intelligence Analyst,3,8,1003,Mid,Full-time,70599,88632,Remote,70,79616
JOB-42939,Business Intelligence Analyst,20,6,1001,Mid,Contract,78606,96427,Onsite,108,87517
JOB-42940,Machine Learning Engineer,13,8,1006,Lead,Contract,123275,148294,Onsite,500,135785
JOB-42941,Business Intelligence Analyst,16,5,1003,Lead,Full-time,58947,92529,Onsite,73,75738
JOB-42942,Data Engineer,12,3,1004,Senior,Part-time,179825,189217,Remote,81,184521
JOB-42943,Data Scientist,19,4,1002,Mid,Part-time,134036,149320,Hybrid,121,141678
JOB-42944,Senior Data Scientist,14,10,1003,Lead,Full-time,143312,172321,Hybrid,320,157817
JOB-42945,Analytics Engineer,15,1,1006,Mid,Contract,168665,175163,Hybrid,528,171914
JOB-42946,Senior Data Analyst,18,7,1005,Lead,Part-time,59606,74660,Remote,232,67133
JOB-42947,Machine Learning Engineer,19,4,1005,Entry,Part-time,111394,137643,Remote,342,124519
JOB-42948,Data Analyst,4,11,1001,Senior,Full-time,70287,92601,Remote,158,81444
JOB-42949,Senior Data Analyst,15,13,1004,Mid,Contract,71319,92992,Remote,17,82156
JOB-42950,Analytics Engineer,11,10,1006,Mid,Full-time,125413,156540,Remote,469,140977
JOB-42951,Senior Data Analyst,5,2,1001,Senior,Part-time,61385,80182,Hybrid,182,70784
JOB-42952,AI Engineer,2,10,1004,Entry,Contract,137209,159271,Onsite,94,148240
JOB-42953,Analytics Engineer,14,2,1002,Entry,Full-time,122681,148382,Remote,36,135532
JOB-42954,Senior Data Scientist,19,3,1002,Mid,Part-time,87660,113498,Hybrid,554,100579
JOB-42955,Data Scientist,1,11,1003,Senior,Part-time,130582,153021,Onsite,572,141802
JOB-42956,Analytics Engineer,19,4,1002,Senior,Contract,174952,206606,Onsite,302,190779
JOB-42957,Data Analyst,15,4,1004,Senior,Part-time,83169,89493,Onsite,75,86331
JOB-42958,Business Intelligence Analyst,3,1,1001,Senior,Contract,63688,82133,Onsite,72,72911
JOB-42959,Data Scientist,8,3,1004,Lead,Full-time,86689,118507,Onsite,304,102598
JOB-42960,Analytics Engineer,11,2,1004,Lead,Part-time,134307,151787,Hybrid,277,143047
JOB-42961,Data Scientist,3,6,1002,Entry,Full-time,118282,143754,Onsite,307,131018
JOB-42962,Business Intelligence Analyst,17,3,1003,Mid,Full-time,75485,109920,Hybrid,512,92703
JOB-42963,Senior Data Analyst,9,12,1003,Lead,Full-time,81008,112306,Remote,361,96657
JOB-42964,Machine Learning Engineer,10,10,1006,Senior,Full-time,157525,178047,Remote,561,167786
JOB-42965,Analytics Engineer,15,1,1001,Senior,Full-time,148573,162400,Remote,267,155487
JOB-42966,Analytics Engineer,12,5,1004,Lead,Contract,108277,137237,Remote,162,122757
JOB-42967,Senior Data Scientist,18,3,1001,Senior,Part-time,139896,163734,Remote,373,151815
JOB-42968,Senior Data Engineer,3,6,1002,Mid,Full-time,174969,197831,Remote,450,186400
JOB-42969,Senior Data Scientist,1,9,1006,Senior,Part-time,147866,165413,Hybrid,119,156640
JOB-42970,Data Scientist,4,7,1002,Senior,Part-time,111353,133242,Onsite,12,122298
JOB-42971,Senior Data Engineer,9,10,1004,Senior,Part-time,134578,161967,Remote,44,148273
JOB-42972,Data Scientist,4,12,1002,Senior,Part-time,93618,108821,Remote,424,101220
JOB-42973,Business Intelligence Analyst,19,2,1003,Mid,Part-time,49534,64153,Hybrid,132,56844
JOB-42974,Machine Learning Engineer,3,7,1001,Senior,Full-time,112730,135672,Hybrid,211,124201
JOB-42975,Senior Data Analyst,5,13,1005,Senior,Contract,79594,88816,Remote,39,84205
JOB-42976,Analytics Engineer,16,7,1001,Lead,Full-time,163637,183064,Hybrid,450,173351
JOB-42977,Analytics Engineer,10,9,1004,Lead,Contract,144460,165635,Hybrid,405,155048
JOB-42978,AI Engineer,11,9,1004,Lead,Full-time,151894,184804,Onsite,545,168349
JOB-42979,Senior Data Scientist,14,6,1001,Lead,Part-time,90855,116483,Remote,520,103669
JOB-42980,Analytics Engineer,6,2,1004,Lead,Contract,159385,187626,Onsite,593,173506
JOB-42981,Business Intelligence Analyst,3,10,1006,Entry,Full-time,49114,74422,Remote,188,61768
JOB-42982,Machine Learning Engineer,13,10,1003,Mid,Part-time,161543,175818,Onsite,77,168681
JOB-42983,AI Engineer,16,11,1004,Entry,Part-time,127121,161073,Hybrid,225,144097
JOB-42984,Senior Data Scientist,20,3,1004,Mid,Part-time,95279,103673,Hybrid,576,99476
JOB-42985,Analytics Engineer,13,3,1001,Entry,Full-time,170287,193848,Remote,562,182068
JOB-42986,Analytics Engineer,5,5,1003,Mid,Full-time,99829,114032,Onsite,73,106931
JOB-42987,Data Analyst,7,9,1003,Entry,Full-time,52973,78963,Remote,472,65968
JOB-42988,Senior Data Scientist,10,6,1002,Mid,Part-time,108640,117469,Hybrid,152,113055
JOB-42989,AI Engineer,17,1,1002,Lead,Full-time,111416,124397,Remote,48,117907
JOB-42990,Machine Learning Engineer,2,8,1002,Senior,Part-time,104015,123686,Onsite,456,113851
JOB-42991,Senior Data Engineer,8,10,1006,Mid,Part-time,109425,115489,Remote,239,112457
JOB-42992,Data Engineer,8,3,1004,Entry,Contract,104521,130981,Onsite,111,117751
JOB-42993,Senior Data Engineer,14,11,1002,Mid,Part-time,159057,166867,Hybrid,32,162962
JOB-42994,Senior Data Scientist,13,3,1005,Entry,Part-time,128731,151071,Remote,365,139901
JOB-42995,Senior Data Engineer,15,8,1003,Mid,Contract,129570,163376,Onsite,509,146473
JOB-42996,Data Scientist,8,13,1004,Entry,Contract,80623,91308,Remote,363,85966
JOB-42997,AI Engineer,10,7,1006,Senior,Part-time,162611,177023,Onsite,127,169817
JOB-42998,AI Engineer,11,6,1001,Senior,Contract,122408,138761,Onsite,406,130585
JOB-42999,Analytics Engineer,10,2,1005,Mid,Part-time,127099,143450,Onsite,180,135275
JOB-43000,Data Analyst,20,1,1002,Lead,Part-time,84580,93036,Onsite,24,88808
JOB-43001,Analytics Engineer,10,1,1002,Lead,Part-time,132708,165517,Hybrid,553,149113
JOB-43002,Data Scientist,3,3,1005,Mid,Part-time,91867,119937,Onsite,294,105902
JOB-43003,Senior Data Engineer,6,9,1003,Mid,Part-time,178597,204957,Hybrid,401,191777
JOB-43004,Data Analyst,8,3,1004,Entry,Part-time,72577,88104,Onsite,140,80341
JOB-43005,Analytics Engineer,11,13,1004,Lead,Part-time,127109,142360,Hybrid,33,134735
JOB-43006,Data Scientist,12,3,1004,Lead,Full-time,97948,114338,Hybrid,442,106143
JOB-43007,Data Scientist,3,2,1005,Senior,Full-time,139218,145375,Remote,291,142297
JOB-43008,Senior Data Scientist,15,2,1005,Mid,Full-time,145540,156813,Remote,91,151177
JOB-43009,AI Engineer,12,7,1006,Lead,Full-time,174914,208435,Hybrid,290,191675
JOB-43010,Senior Data Engineer,16,7,1001,Senior,Contract,127597,143516,Hybrid,306,135557
JOB-43011,Machine Learning Engineer,7,11,1001,Senior,Part-time,138756,172010,Onsite,75,155383
JOB-43012,Business Intelligence Analyst,20,1,1005,Mid,Full-time,76675,108309,Remote,557,92492
JOB-43013,AI Engineer,19,4,1002,Senior,Full-time,153363,159276,Hybrid,339,156320
JOB-43014,Senior Data Analyst,5,8,1006,Entry,Full-time,72752,105926,Onsite,580,89339
JOB-43015,Data Scientist,5,4,1001,Senior,Contract,123130,145082,Remote,281,134106
JOB-43016,Machine Learning Engineer,4,1,1002,Lead,Full-time,141803,160866,Hybrid,203,151335
JOB-43017,Data Engineer,13,2,1006,Entry,Full-time,116214,143234,Hybrid,518,129724
JOB-43018,Data Scientist,6,1,1001,Senior,Contract,120680,150801,Remote,139,135741
JOB-43019,Data Scientist,5,13,1006,Entry,Part-time,86610,120267,Remote,6,103439
JOB-43020,Senior Data Engineer,10,9,1006,Entry,Contract,146197,171649,Remote,125,158923
JOB-43021,AI Engineer,17,1,1005,Lead,Contract,105306,127473,Remote,23,116390
JOB-43022,Analytics Engineer,14,6,1005,Senior,Contract,147171,179497,Onsite,342,163334
JOB-43023,Senior Data Analyst,1,10,1004,Lead,Part-time,67538,94015,Remote,427,80777
JOB-43024,Data Analyst,17,8,1003,Senior,Full-time,55995,83369,Onsite,163,69682
JOB-43025,Senior Data Engineer,15,5,1004,Senior,Full-time,110076,134473,Remote,308,122275
JOB-43026,Senior Data Engineer,14,10,1001,Lead,Part-time,154862,174069,Hybrid,397,164466
JOB-43027,Senior Data Engineer,2,5,1002,Mid,Part-time,122949,134580,Hybrid,334,128765
JOB-43028,Senior Data Scientist,13,8,1004,Entry,Full-time,145158,170355,Onsite,165,157757
JOB-43029,AI Engineer,7,13,1004,Entry,Part-time,156620,169520,Hybrid,199,163070
JOB-43030,Senior Data Engineer,16,8,1003,Mid,Full-time,110022,143926,Hybrid,520,126974
JOB-43031,Business Intelligence Analyst,14,11,1004,Lead,Contract,81819,98504,Onsite,222,90162
JOB-43032,Machine Learning Engineer,12,12,1004,Mid,Full-time,132305,142614,Hybrid,232,137460
JOB-43033,Business Intelligence Analyst,16,4,1001,Entry,Full-time,71688,85798,Hybrid,116,78743
JOB-43034,Data Scientist,17,8,1001,Entry,Part-time,133211,145282,Hybrid,324,139247
JOB-43035,Data Engineer,6,4,1005,Senior,Full-time,110395,116521,Onsite,88,113458
JOB-43036,Data Engineer,16,7,1001,Entry,Contract,156629,188318,Onsite,19,172474
JOB-43037,Data Engineer,11,8,1003,Mid,Part-time,130831,138103,Remote,79,134467
JOB-43038,Senior Data Scientist,16,5,1001,Mid,Full-time,80183,100868,Hybrid,459,90526
JOB-43039,Machine Learning Engineer,3,8,1001,Mid,Full-time,122209,149407,Hybrid,223,135808
JOB-43040,Senior Data Engineer,1,4,1003,Senior,Part-time,95629,115028,Remote,97,105329
JOB-43041,Data Engineer,15,9,1006,Lead,Contract,170088,193253,Remote,251,181671
JOB-43042,Data Analyst,15,9,1004,Lead,Full-time,83685,89444,Hybrid,374,86565
JOB-43043,Data Engineer,16,2,1006,Senior,Full-time,118316,127849,Hybrid,404,123083
JOB-43044,Senior Data Engineer,5,13,1003,Lead,Full-time,116486,136594,Onsite,301,126540
JOB-43045,AI Engineer,3,6,1006,Mid,Contract,149115,163900,Onsite,393,156508
JOB-43046,Data Scientist,9,8,1002,Mid,Full-time,109019,128440,Hybrid,272,118730
JOB-43047,AI Engineer,20,2,1005,Mid,Contract,152671,162842,Remote,381,157757
JOB-43048,AI Engineer,4,6,1003,Mid,Contract,130258,162897,Remote,477,146578
JOB-43049,AI Engineer,1,6,1002,Lead,Contract,135416,146646,Onsite,119,141031
JOB-43050,Machine Learning Engineer,11,8,1001,Mid,Part-time,179835,214354,Remote,566,197095
JOB-43051,Analytics Engineer,11,13,1002,Mid,Contract,159986,183566,Remote,231,171776
JOB-43052,Senior Data Engineer,13,10,1005,Entry,Contract,100898,129901,Remote,356,115400
JOB-43053,Data Engineer,18,11,1005,Entry,Part-time,104337,122701,Onsite,153,113519
JOB-43054,AI Engineer,12,1,1006,Entry,Part-time,111671,129754,Remote,333,120713
JOB-43055,Data Scientist,15,11,1004,Senior,Full-time,85039,96128,Hybrid,390,90584
JOB-43056,Machine Learning Engineer,9,12,1003,Senior,Full-time,114646,120425,Hybrid,241,117536
JOB-43057,Data Scientist,18,4,1005,Senior,Full-time,136168,142810,Remote,287,139489
JOB-43058,Senior Data Scientist,6,4,1006,Mid,Full-time,115268,124726,Remote,544,119997
JOB-43059,Senior Data Scientist,14,9,1004,Lead,Contract,118069,144316,Onsite,305,131193
JOB-43060,Data Analyst,11,1,1003,Entry,Contract,67997,80243,Onsite,248,74120
JOB-43061,Senior Data Scientist,2,10,1002,Entry,Part-time,138737,150588,Onsite,576,144663
